Booking_ID,RoomType,FromDate,Adults,Children,Breakfast,Number of Special Requests,Airport Pickup,Weekend Nights,Weeknights,Loyalty Points,Lead time in days,Booking Type,Existing Customer,Previous Cancellations,Average Room Price
INN01783,Neptune,16/10/2017,2,0,Buffet Breakfast,0,0,0,1,0,180,Online,0,0,70.0
INN02204,Neptune,30/9/2018,2,0,Not Selected,2,0,2,2,0,166,Online,0,0,102.6
INN18789,Venus,3/2/2018,1,0,Buffet Breakfast,2,0,0,1,16,0,Complementary,1,0,0.0
INN05875,Neptune,7/9/2017,2,0,Buffet Breakfast,1,0,1,3,0,14,Online,0,0,109.75
INN23035,Neptune,25/6/2018,2,0,Buffet Breakfast,0,0,4,10,0,102,Offline,0,0,79.29
INN30694,Neptune,30/12/2018,2,0,Buffet Breakfast,2,0,2,2,0,5,Online,0,0,122.48
INN24181,Venus,5/7/2018,2,0,Buffet Breakfast,0,0,0,5,0,83,Online,0,0,127.8
INN33238,Neptune,28/3/2018,2,0,Buffet Breakfast,1,0,1,4,0,94,Offline,0,0,80.75
INN05122,Venus,13/5/2018,2,0,Buffet Breakfast,0,0,1,2,0,38,Online,0,0,140.4
INN01379,Venus,31/12/2017,2,0,Buffet Breakfast,0,0,1,3,0,101,Offline,0,0,61.5
INN32256,Neptune,16/9/2018,2,0,Buffet Breakfast,0,0,1,2,0,31,Offline,0,0,75.0
INN10568,Neptune,27/3/2018,2,0,Buffet Breakfast,0,0,2,2,0,3,Offline,0,0,55.0
INN24452,Neptune,18/8/2018,2,0,Buffet Breakfast,0,0,0,3,0,36,Online,0,0,135.9
INN18163,Neptune,19/9/2018,2,0,Buffet Breakfast,0,0,1,2,0,280,Offline,0,0,110.0
INN19212,Neptune,1/4/2018,1,0,Buffet Breakfast,1,0,1,2,0,82,Online,0,0,81.9
INN21176,Neptune,5/10/2018,2,0,Buffet Breakfast,1,0,0,4,0,228,Online,0,0,102.85
INN19278,Neptune,20/10/2018,2,0,Buffet Breakfast,1,0,1,3,0,183,Online,0,0,96.3
INN11077,Venus,30/3/2018,2,0,Buffet Breakfast,1,0,2,4,0,56,Online,0,0,101.72
INN25391,Neptune,18/4/2018,1,0,Buffet Breakfast,1,0,1,1,0,100,Online,0,0,91.9
INN05711,Venus,18/6/2018,2,0,Buffet Breakfast,0,0,1,1,0,44,Offline,0,0,96.3
INN27058,Neptune,22/11/2018,1,0,Buffet Breakfast,0,1,0,1,1,1,Corporate,1,0,88.0
INN08744,Venus,25/11/2018,3,0,Buffet Breakfast,2,0,0,1,0,5,Online,0,0,161.0
INN28103,Neptune,11/3/2018,2,0,Not Selected,0,0,0,2,0,50,Online,0,0,48.6
INN34028,Neptune,28/4/2018,2,0,Buffet Breakfast,0,0,0,3,0,59,Offline,0,0,80.75
INN06085,Neptune,22/9/2017,2,0,Not Selected,1,0,0,2,0,0,Online,0,0,117.04
INN23848,Neptune,21/4/2018,1,0,Buffet Breakfast,1,0,0,1,20,2,Corporate,1,0,67.0
INN00665,Neptune,8/8/2018,2,1,Buffet Breakfast,2,1,1,1,0,27,Online,0,0,195.5
INN12523,Venus,24/12/2018,2,0,Buffet Breakfast,1,0,2,2,0,16,Online,0,0,98.6
INN14808,Neptune,12/2/2018,2,0,Not Selected,1,0,0,2,0,4,Online,0,0,79.0
INN23389,Venus,17/4/2018,2,0,Buffet Breakfast,1,0,2,2,0,106,Online,0,0,90.95
INN08846,Venus,2/9/2018,2,0,Buffet Breakfast,0,0,1,2,0,51,Online,0,0,123.3
INN00928,Neptune,23/10/2018,2,0,Luxury Buffet Breakfast,1,0,2,1,0,87,Offline,0,0,112.25
INN01606,Neptune,30/3/2018,2,0,Not Selected,0,0,2,8,0,80,Online,0,0,73.1
INN27636,Neptune,4/7/2018,2,0,Buffet Breakfast,1,0,1,4,0,172,Online,0,0,79.03
INN00820,Neptune,10/11/2017,1,0,Buffet Breakfast,1,0,0,2,1,1,Corporate,1,0,40.0
INN09804,Neptune,3/3/2018,2,0,Not Selected,0,0,0,3,0,22,Online,0,0,84.33
INN19791,Neptune,20/5/2018,2,0,Buffet Breakfast,0,0,0,2,0,211,Offline,0,0,100.0
INN35708,Neptune,14/4/2018,2,0,Buffet Breakfast,2,0,0,3,0,32,Online,0,0,111.3
INN18255,Venus,26/12/2018,3,0,Buffet Breakfast,2,0,1,5,0,218,Online,0,0,110.22
INN19920,Neptune,3/4/2018,1,0,Buffet Breakfast,1,0,2,1,0,81,Online,0,0,76.5
INN28352,Venus,20/3/2018,2,0,Buffet Breakfast,1,0,2,3,0,44,Online,0,0,107.5
INN03101,Neptune,21/5/2018,2,0,Buffet Breakfast,0,0,0,1,0,49,Online,0,0,126.9
INN30023,Neptune,31/5/2018,1,0,Buffet Breakfast,0,0,0,3,0,113,Corporate,0,0,100.0
INN33208,Neptune,9/9/2018,2,0,Not Selected,0,0,1,2,0,243,Online,0,0,95.4
INN21090,Neptune,9/11/2017,2,1,Buffet Breakfast,2,0,1,4,0,63,Online,0,0,91.63
INN19994,Saturn,21/12/2017,2,0,Buffet Breakfast,1,0,1,1,0,3,Offline,0,0,37.5
INN26022,Neptune,3/9/2017,2,0,Not Selected,1,0,1,3,0,80,Online,0,0,62.83
INN17357,Neptune,8/4/2018,2,0,Not Selected,0,0,0,1,0,18,Online,0,0,89.0
INN34232,Neptune,8/3/2018,2,0,Buffet Breakfast,1,0,0,3,0,29,Online,0,0,86.93
INN02214,Neptune,12/10/2018,2,1,Buffet Breakfast,1,0,2,4,0,76,Online,0,0,135.0
INN01903,Jupiter,22/8/2017,2,2,Buffet Breakfast,1,0,0,1,0,10,Online,0,0,97.0
INN19057,Venus,5/1/2018,2,0,Buffet Breakfast,0,0,0,5,0,106,Offline,0,0,62.0
INN16096,Venus,2/10/2018,2,0,Buffet Breakfast,1,0,2,1,0,42,Online,0,0,107.41
INN15856,Neptune,3/11/2018,2,0,Buffet Breakfast,2,0,2,3,0,3,Online,0,0,146.4
INN21598,Neptune,27/9/2018,2,0,Not Selected,1,0,0,2,0,16,Online,0,0,129.0
INN18577,Neptune,27/2/2018,1,0,Buffet Breakfast,0,0,2,2,0,115,Offline,0,0,76.0
INN09222,Neptune,17/9/2018,1,0,Luxury Buffet Breakfast,0,0,2,1,0,220,Offline,0,0,128.0
INN34839,Neptune,6/8/2018,2,0,Buffet Breakfast,1,0,2,5,0,189,Online,0,0,99.45
INN25067,Neptune,19/5/2018,2,0,Not Selected,0,0,0,1,0,81,Online,0,0,116.1
INN06144,Venus,25/4/2018,3,0,Buffet Breakfast,0,0,1,3,0,60,Online,0,0,130.48
INN03671,Venus,11/7/2018,1,0,Buffet Breakfast,1,0,1,1,0,6,Online,0,0,127.82
INN25030,Neptune,25/5/2018,2,0,Buffet Breakfast,0,0,0,1,0,33,Online,0,0,108.9
INN24880,Venus,20/10/2018,2,0,Buffet Breakfast,2,0,0,3,0,55,Online,0,0,139.5
INN01829,Neptune,15/9/2018,2,0,Buffet Breakfast,1,0,0,2,0,30,Online,0,0,135.9
INN21023,Neptune,22/9/2018,2,0,Buffet Breakfast,2,0,1,3,0,237,Online,0,0,87.67
INN16119,Neptune,4/7/2018,2,0,Buffet Breakfast,1,0,1,2,0,131,Online,0,0,105.3
INN35798,Saturn,30/6/2018,0,2,Buffet Breakfast,0,0,0,2,0,120,Online,0,0,97.55
INN07468,Venus,28/9/2018,2,0,Buffet Breakfast,1,0,1,4,0,159,Online,0,0,133.2
INN35210,Neptune,9/5/2018,2,0,Buffet Breakfast,1,0,1,1,0,13,Online,0,0,85.47
INN30858,Neptune,4/6/2018,2,0,Buffet Breakfast,0,0,1,1,0,275,Offline,0,0,62.8
INN04688,Venus,25/12/2018,2,0,Buffet Breakfast,1,0,2,2,0,73,Online,0,0,96.9
INN28717,Neptune,2/10/2018,2,0,Buffet Breakfast,1,0,2,1,0,39,Online,0,0,126.0
INN08474,Neptune,25/9/2018,2,0,Buffet Breakfast,0,0,2,0,0,12,Online,0,0,149.0
INN22803,Neptune,24/10/2018,2,0,Not Selected,1,0,1,3,0,239,Online,0,0,80.75
INN31003,Neptune,28/12/2018,2,0,Not Selected,2,0,0,1,0,0,Online,0,0,88.0
INN33525,Neptune,24/6/2018,2,0,Luxury Buffet Breakfast,1,0,0,2,0,265,Offline,0,0,115.0
INN04221,Neptune,2/11/2018,2,0,Buffet Breakfast,0,0,1,4,0,135,Online,0,0,90.0
INN04520,Neptune,28/12/2017,2,0,Buffet Breakfast,0,0,1,1,0,55,Online,0,0,106.0
INN17191,Neptune,18/8/2017,1,0,Buffet Breakfast,0,0,0,2,0,1,Corporate,0,0,65.0
INN00269,Neptune,29/12/2018,2,0,Buffet Breakfast,2,0,0,3,0,302,Online,0,0,90.3
INN15695,Neptune,30/7/2018,1,0,Luxury Buffet Breakfast,0,0,1,1,0,301,Offline,0,0,90.0
INN28490,Neptune,12/1/2018,2,0,Buffet Breakfast,0,0,0,2,0,18,Online,0,0,73.95
INN01145,Neptune,17/11/2018,2,0,Buffet Breakfast,1,0,0,3,0,116,Online,0,0,90.0
INN29373,Neptune,6/2/2018,2,0,Not Selected,2,0,1,1,0,32,Online,0,0,67.5
INN11773,Neptune,21/11/2018,2,0,Not Selected,1,0,1,1,0,251,Online,0,0,73.35
INN07627,Neptune,16/7/2018,1,0,Buffet Breakfast,1,0,2,2,0,156,Offline,0,0,68.0
INN03167,Neptune,15/9/2018,1,0,Buffet Breakfast,0,0,0,1,0,2,Online,0,0,163.0
INN28133,Venus,13/6/2018,2,0,Buffet Breakfast,0,0,1,5,0,2,Offline,0,0,90.95
INN23711,Jupiter,19/9/2018,1,0,Buffet Breakfast,0,0,1,3,0,4,Corporate,0,0,181.79
INN31499,Neptune,10/3/2018,2,0,Buffet Breakfast,1,0,0,2,0,21,Online,0,0,93.0
INN22686,Neptune,3/7/2018,2,0,Buffet Breakfast,3,0,2,2,0,43,Online,0,0,127.1
INN20752,Neptune,26/12/2017,2,0,Not Selected,0,0,0,1,0,3,Online,0,0,75.0
INN11691,Neptune,15/10/2018,2,0,Buffet Breakfast,0,0,2,1,0,252,Online,0,0,106.3
INN25102,Neptune,22/4/2018,2,0,Buffet Breakfast,0,0,0,2,0,143,Online,0,0,77.03
INN20456,Saturn,23/7/2018,2,1,Buffet Breakfast,0,0,1,1,0,180,Online,0,0,112.5
INN17000,Neptune,19/6/2018,2,0,Buffet Breakfast,0,0,2,0,0,212,Online,0,0,81.77
INN08227,Neptune,5/11/2018,2,0,Not Selected,0,0,1,1,0,126,Online,0,0,79.2
INN12425,Neptune,4/10/2017,2,0,Buffet Breakfast,1,0,2,2,0,34,Online,0,0,94.5
INN17556,Neptune,1/10/2017,2,0,Buffet Breakfast,1,0,1,3,0,3,Offline,0,0,54.75
INN03349,Venus,6/4/2018,2,0,Buffet Breakfast,1,0,0,4,0,71,Online,0,0,105.83
INN16444,Neptune,5/2/2018,2,0,Not Selected,1,0,0,2,0,26,Online,0,0,77.0
INN00200,Neptune,26/9/2018,2,0,Luxury Buffet Breakfast,0,0,1,2,0,418,Online,0,0,107.0
INN04626,Neptune,23/6/2018,1,0,Buffet Breakfast,0,0,0,3,0,191,Offline,0,0,95.0
INN24944,Neptune,6/8/2018,2,0,Buffet Breakfast,1,0,0,1,0,147,Online,0,0,114.3
INN24848,Neptune,31/5/2018,1,0,Buffet Breakfast,0,0,0,3,0,113,Corporate,0,0,100.0
INN05196,Neptune,27/6/2018,2,0,Buffet Breakfast,2,0,1,1,0,103,Offline,0,0,80.75
INN31577,Neptune,27/12/2018,3,0,Buffet Breakfast,0,0,1,5,0,25,Offline,0,0,87.33
INN27194,Venus,17/3/2018,2,0,Buffet Breakfast,0,0,0,3,0,43,Online,0,0,106.8
INN30312,Neptune,6/6/2018,1,0,Buffet Breakfast,1,0,1,3,0,118,Offline,0,0,110.0
INN28120,Neptune,3/11/2018,2,0,Not Selected,0,0,0,1,0,52,Online,0,0,79.2
INN13069,Neptune,28/12/2018,2,0,Buffet Breakfast,0,0,0,1,0,5,Online,0,0,84.8
INN02267,Venus,30/7/2018,2,0,Buffet Breakfast,1,0,0,1,0,75,Online,0,0,127.8
INN35953,Neptune,7/8/2018,2,0,Buffet Breakfast,1,0,2,2,0,214,Online,0,0,90.95
INN19498,Neptune,17/6/2018,2,0,Buffet Breakfast,0,0,0,2,0,245,Offline,0,0,75.0
INN28650,Venus,1/8/2018,3,0,Buffet Breakfast,1,0,3,6,0,87,Online,0,0,152.1
INN08027,Neptune,27/12/2018,2,0,Buffet Breakfast,0,0,0,1,0,41,Offline,0,0,65.0
INN12905,Neptune,29/10/2018,2,0,Buffet Breakfast,1,0,2,2,0,226,Offline,0,0,70.0
INN19149,Neptune,20/9/2017,2,0,Buffet Breakfast,2,0,2,3,0,15,Online,0,0,124.0
INN02906,Neptune,19/1/2018,1,0,Buffet Breakfast,0,0,0,2,0,151,Offline,0,0,71.0
INN12172,Venus,6/11/2017,2,0,Buffet Breakfast,1,0,1,2,0,46,Offline,0,0,60.0
INN29856,Neptune,2/6/2018,2,0,Not Selected,0,0,0,3,0,118,Online,0,0,116.1
INN34735,Neptune,17/3/2018,2,0,Buffet Breakfast,2,0,0,3,0,150,Online,0,0,65.83
INN03008,Neptune,15/10/2017,2,0,Buffet Breakfast,0,0,0,3,0,193,Online,0,0,65.0
INN23400,Neptune,13/10/2018,1,0,Buffet Breakfast,0,0,0,3,0,37,Offline,0,0,95.0
INN02514,Neptune,26/1/2018,1,0,Buffet Breakfast,0,0,0,2,0,0,Corporate,0,0,79.0
INN24829,Neptune,4/6/2018,2,0,Buffet Breakfast,0,0,2,3,0,178,Online,0,0,100.3
INN20081,Neptune,29/3/2018,1,0,Buffet Breakfast,0,0,0,2,0,7,Online,0,0,95.0
INN07488,Venus,29/9/2018,2,0,Buffet Breakfast,2,0,0,3,0,130,Online,0,0,139.5
INN17678,Jupiter,2/9/2017,2,0,Buffet Breakfast,1,0,0,4,0,19,Offline,0,0,83.55
INN23287,Venus,28/4/2018,2,0,Buffet Breakfast,0,0,2,4,0,119,Online,0,0,103.7
INN26682,Neptune,13/7/2018,2,0,Not Selected,1,1,0,3,0,146,Online,0,0,103.5
INN06956,Venus,23/7/2018,3,0,Buffet Breakfast,2,0,2,3,0,126,Online,0,0,130.05
INN23529,Neptune,18/11/2018,2,0,Buffet Breakfast,2,0,1,2,0,50,Online,0,0,93.6
INN13861,Neptune,28/6/2018,2,0,Not Selected,1,0,0,4,0,2,Online,0,0,124.5
INN33047,Neptune,29/12/2018,2,1,Buffet Breakfast,1,0,0,3,0,151,Online,0,0,143.28
INN30488,Neptune,19/10/2017,2,0,Buffet Breakfast,2,0,1,2,0,41,Online,0,0,103.5
INN09552,Venus,15/9/2018,2,0,Buffet Breakfast,1,0,0,2,0,15,Online,0,0,141.68
INN24071,Neptune,11/11/2017,1,0,Buffet Breakfast,1,0,0,2,0,47,Corporate,0,0,65.0
INN07434,Neptune,5/11/2017,1,0,Buffet Breakfast,0,0,0,1,2,1,Corporate,1,0,65.0
INN36012,Neptune,14/8/2017,2,0,Luxury Buffet Breakfast,0,0,0,2,0,39,Offline,0,0,109.0
INN23504,Neptune,8/10/2017,2,0,Buffet Breakfast,0,0,0,1,0,3,Corporate,0,0,65.0
INN09021,Venus,30/4/2018,2,0,Buffet Breakfast,0,0,2,3,0,37,Offline,0,0,96.3
INN07813,Neptune,10/10/2018,2,0,Buffet Breakfast,2,0,1,3,0,185,Online,0,0,113.4
INN06834,Neptune,20/10/2017,1,0,Buffet Breakfast,0,0,0,2,0,12,Corporate,0,0,130.0
INN33114,Neptune,1/11/2018,2,0,Buffet Breakfast,0,0,0,3,0,36,Offline,0,0,75.0
INN26212,Neptune,9/3/2018,2,0,Buffet Breakfast,0,0,0,4,0,21,Online,0,0,93.5
INN08972,Neptune,3/10/2018,2,0,Buffet Breakfast,0,0,1,3,0,285,Offline,0,0,100.0
INN35586,Neptune,26/5/2018,2,0,Buffet Breakfast,0,0,0,2,0,118,Offline,0,0,80.75
INN04313,Neptune,29/4/2018,2,0,Buffet Breakfast,0,0,0,2,0,124,Online,0,0,96.3
INN04896,Neptune,10/11/2018,2,0,Not Selected,1,0,0,1,0,119,Online,0,0,161.1
INN20317,Jupiter,25/4/2018,2,2,Buffet Breakfast,0,0,1,4,0,26,Online,0,0,197.78
INN35875,Venus,10/4/2018,1,0,Buffet Breakfast,0,0,2,2,0,23,Online,0,0,125.0
INN20992,Venus,4/10/2018,2,0,Buffet Breakfast,0,0,0,3,0,184,Online,0,0,122.4
INN17837,Neptune,20/2/2018,2,0,Not Selected,0,0,0,1,0,24,Online,0,0,79.0
INN15368,Neptune,19/9/2018,2,0,Buffet Breakfast,0,0,1,0,0,19,Offline,0,0,118.15
INN19549,Neptune,16/11/2018,2,0,Not Selected,1,0,0,2,0,125,Online,0,0,79.2
INN19910,Jupiter,30/3/2018,2,2,Luxury Buffet Breakfast,2,0,0,4,0,58,Online,0,0,202.3
INN26674,Neptune,30/12/2018,2,0,Not Selected,0,0,2,2,0,17,Online,0,0,102.0
INN32100,Neptune,17/2/2018,2,0,Buffet Breakfast,0,0,0,3,0,44,Offline,0,0,75.0
INN01551,Venus,12/2/2018,2,0,Buffet Breakfast,2,0,1,2,0,11,Offline,0,0,73.6
INN32094,Venus,26/2/2018,2,0,Buffet Breakfast,0,0,1,2,0,10,Online,0,0,106.0
INN35767,Venus,29/5/2018,3,0,Buffet Breakfast,2,0,1,0,0,24,Online,0,0,159.0
INN17864,Venus,26/3/2018,3,0,Buffet Breakfast,2,0,1,1,0,7,Online,0,0,182.0
INN29013,Neptune,10/10/2017,2,1,Buffet Breakfast,2,0,2,1,0,57,Online,0,0,94.5
INN10039,Neptune,13/10/2018,1,0,Buffet Breakfast,0,0,0,1,0,1,Offline,0,0,90.0
INN05532,Neptune,26/6/2018,2,0,Buffet Breakfast,0,0,2,2,0,72,Online,0,0,75.82
INN06555,Neptune,14/2/2018,2,0,Buffet Breakfast,1,0,2,2,0,9,Offline,0,0,87.0
INN32001,Neptune,16/5/2018,2,0,Buffet Breakfast,0,0,1,2,0,60,Online,0,0,128.85
INN21580,Venus,3/4/2018,2,0,Buffet Breakfast,0,0,2,1,0,0,Online,0,0,44.6
INN11449,Neptune,11/8/2018,2,0,Buffet Breakfast,0,0,0,1,13,9,Corporate,1,3,75.0
INN08540,Neptune,14/8/2017,2,0,Luxury Buffet Breakfast,0,0,0,2,0,39,Offline,0,0,109.0
INN20140,Neptune,18/9/2017,2,0,Buffet Breakfast,1,0,1,2,0,49,Online,0,0,94.5
INN31702,Neptune,23/8/2018,1,0,Buffet Breakfast,1,1,0,3,0,7,Corporate,0,0,67.0
INN00478,Neptune,5/12/2018,2,0,Not Selected,1,0,3,7,0,217,Online,0,0,46.63
INN20791,Venus,21/6/2018,2,0,Buffet Breakfast,1,0,0,3,0,15,Online,0,0,142.67
INN24418,Neptune,23/11/2018,2,0,Luxury Buffet Breakfast,0,0,0,4,0,63,Offline,0,0,105.0
INN18835,Neptune,13/8/2018,3,0,Buffet Breakfast,1,0,0,1,0,168,Online,0,0,146.7
INN12500,Neptune,21/11/2018,2,0,Not Selected,1,0,1,3,0,59,Online,0,0,74.8
INN16003,Neptune,16/4/2018,2,0,Buffet Breakfast,0,1,2,5,0,140,Offline,0,0,89.75
INN20823,Neptune,11/3/2018,1,0,Buffet Breakfast,1,0,1,2,0,133,Offline,0,0,74.67
INN12823,Neptune,5/10/2018,2,0,Buffet Breakfast,0,0,1,4,0,275,Offline,0,0,90.0
INN34886,Venus,15/4/2018,2,0,Buffet Breakfast,0,0,0,2,0,26,Online,0,0,142.0
INN25453,Neptune,19/2/2018,1,0,Buffet Breakfast,0,0,0,1,0,99,Corporate,0,0,81.0
INN05527,Jupiter,9/1/2018,2,0,Luxury Buffet Breakfast,0,0,2,1,0,39,Offline,0,0,114.8
INN11644,Neptune,16/6/2018,2,0,Luxury Buffet Breakfast,1,0,0,3,0,150,Offline,0,0,90.0
INN06860,Neptune,28/10/2018,2,0,Not Selected,1,0,1,2,0,36,Online,0,0,109.0
INN16499,Neptune,4/4/2018,2,0,Buffet Breakfast,1,0,1,2,0,78,Online,0,0,69.53
INN18947,Venus,6/10/2018,2,0,Buffet Breakfast,1,0,0,2,0,194,Online,0,0,94.25
INN32991,Neptune,14/8/2017,2,0,Luxury Buffet Breakfast,0,0,0,2,0,39,Offline,0,0,101.5
INN16883,Neptune,27/2/2018,1,0,Buffet Breakfast,0,0,0,1,0,0,Online,0,0,89.0
INN10636,Neptune,4/9/2017,1,0,Buffet Breakfast,0,0,1,2,0,219,Offline,0,0,76.67
INN02486,Neptune,26/6/2018,2,0,Buffet Breakfast,0,0,1,0,0,61,Online,0,0,99.9
INN24606,Neptune,7/11/2018,1,0,Buffet Breakfast,2,0,1,2,0,33,Online,0,0,197.0
INN21625,Venus,14/6/2018,1,0,Buffet Breakfast,0,0,0,3,0,11,Corporate,0,0,90.0
INN12446,Neptune,7/6/2018,2,0,Buffet Breakfast,0,0,0,3,0,213,Offline,0,0,130.0
INN25087,Neptune,22/7/2018,2,0,Not Selected,0,0,2,6,0,171,Offline,0,0,63.75
INN01063,Neptune,18/10/2017,1,0,Buffet Breakfast,0,0,2,2,0,2,Online,0,0,98.21
INN32073,Neptune,2/5/2018,2,0,Buffet Breakfast,1,0,1,1,0,180,Offline,0,0,100.0
INN24627,Neptune,14/11/2018,2,0,Buffet Breakfast,1,0,1,2,0,190,Online,0,0,81.9
INN27874,Neptune,30/9/2018,2,0,Buffet Breakfast,0,0,1,2,0,267,Offline,0,0,95.0
INN05835,Neptune,29/7/2018,2,0,Buffet Breakfast,1,0,0,2,0,1,Online,0,0,131.0
INN28334,Neptune,26/1/2018,1,0,Buffet Breakfast,0,0,0,1,0,34,Corporate,0,0,59.0
INN26396,Neptune,20/10/2017,1,0,Buffet Breakfast,0,0,0,3,0,8,Online,0,0,92.4
INN25174,Neptune,13/10/2018,1,0,Buffet Breakfast,0,0,0,3,0,38,Offline,0,0,80.0
INN27419,Neptune,13/10/2018,1,0,Buffet Breakfast,0,0,0,3,0,238,Offline,0,0,80.0
INN04942,Neptune,23/8/2018,2,0,Not Selected,1,0,0,1,0,3,Online,0,0,139.0
INN27456,Neptune,29/3/2018,2,0,Buffet Breakfast,1,0,0,4,0,86,Online,0,0,82.45
INN06027,Saturn,14/10/2018,2,0,Buffet Breakfast,1,0,0,2,0,330,Online,0,0,106.7
INN08760,Neptune,8/6/2018,2,0,Buffet Breakfast,0,0,0,1,0,56,Offline,0,0,120.0
INN09894,Neptune,26/6/2018,2,0,Not Selected,1,0,2,2,0,128,Online,0,0,80.75
INN24528,Neptune,28/6/2018,2,0,Buffet Breakfast,0,0,0,3,0,118,Online,0,0,96.3
INN07036,Neptune,21/5/2018,2,0,Luxury Buffet Breakfast,2,0,1,1,0,7,Offline,0,0,56.0
INN24770,Venus,21/10/2018,2,0,Buffet Breakfast,2,0,2,3,0,83,Online,0,0,126.72
INN23074,Mercury,12/6/2018,2,0,Buffet Breakfast,2,1,1,0,0,16,Complementary,0,0,0.0
INN20139,Venus,31/5/2018,2,0,Buffet Breakfast,1,0,0,3,0,67,Online,0,0,140.4
INN08642,Venus,6/7/2018,2,0,Buffet Breakfast,1,0,3,9,0,215,Online,0,0,99.45
INN21736,Neptune,3/10/2018,2,0,Not Selected,1,0,1,0,0,43,Online,0,0,108.0
INN09873,Neptune,22/3/2018,2,0,Buffet Breakfast,0,0,0,5,0,5,Online,0,0,129.0
INN16910,Neptune,16/5/2018,3,0,Buffet Breakfast,0,0,1,3,0,79,Online,0,0,150.45
INN00693,Neptune,6/7/2018,1,0,Buffet Breakfast,0,0,2,4,0,245,Online,0,0,110.0
INN02642,Saturn,9/2/2018,2,0,Buffet Breakfast,1,1,0,3,0,66,Online,0,0,80.55
INN23386,Neptune,13/10/2018,2,0,Buffet Breakfast,0,0,0,3,0,37,Offline,0,0,105.0
INN32015,Neptune,20/11/2018,2,0,Buffet Breakfast,2,0,2,2,0,1,Online,0,0,91.38
INN07900,Venus,7/10/2018,2,0,Buffet Breakfast,3,0,1,2,0,77,Online,0,0,132.3
INN01828,Neptune,27/4/2018,2,1,Luxury Buffet Breakfast,0,0,0,1,0,32,Online,0,0,165.15
INN12847,Neptune,30/9/2017,2,0,Luxury Buffet Breakfast,0,0,0,3,0,85,Offline,0,0,125.0
INN17315,Neptune,15/9/2018,2,0,Buffet Breakfast,0,0,0,3,0,258,Online,0,0,106.2
INN13526,Venus,31/8/2018,2,0,Buffet Breakfast,1,0,0,2,0,18,Offline,0,0,97.0
INN03661,Neptune,2/12/2018,2,0,Buffet Breakfast,0,0,0,2,0,29,Corporate,0,0,85.0
INN14888,Neptune,28/10/2018,2,1,Buffet Breakfast,0,0,0,2,0,44,Offline,0,0,100.0
INN03294,Neptune,20/2/2018,2,0,Not Selected,0,0,0,1,0,5,Online,0,0,79.0
INN08565,Neptune,12/5/2018,2,0,Buffet Breakfast,0,0,0,2,0,122,Online,0,0,114.3
INN17049,Neptune,14/5/2018,3,0,Buffet Breakfast,1,0,2,1,0,69,Online,0,0,159.3
INN29150,Venus,1/2/2018,2,0,Buffet Breakfast,1,0,1,0,0,1,Online,0,0,106.0
INN18202,Jupiter,2/5/2018,2,2,Buffet Breakfast,0,0,1,4,0,79,Online,0,0,187.85
INN24057,Neptune,19/6/2018,1,0,Buffet Breakfast,0,0,2,1,0,3,Offline,0,0,76.5
INN03408,Neptune,3/10/2018,2,0,Buffet Breakfast,3,0,1,1,0,84,Online,0,0,118.8
INN07554,Neptune,7/11/2018,1,0,Buffet Breakfast,1,0,1,2,0,24,Online,0,0,153.23
INN05205,Neptune,31/8/2018,2,0,Not Selected,2,0,0,4,0,23,Online,0,0,110.0
INN28932,Venus,9/5/2018,3,0,Buffet Breakfast,0,0,1,2,0,70,Offline,0,0,115.6
INN17020,Neptune,27/5/2018,2,0,Buffet Breakfast,0,0,0,1,0,14,Offline,0,0,73.0
INN06919,Jupiter,7/10/2018,2,2,Buffet Breakfast,1,0,0,2,0,204,Online,0,0,180.9
INN27110,Neptune,27/9/2018,2,0,Buffet Breakfast,2,0,0,1,0,28,Offline,0,0,75.0
INN03885,Neptune,18/8/2018,1,0,Luxury Buffet Breakfast,0,0,0,2,0,320,Offline,0,0,90.0
INN07014,Neptune,27/12/2017,2,0,Buffet Breakfast,0,0,2,1,0,59,Offline,0,0,112.0
INN15525,Neptune,19/6/2018,2,0,Buffet Breakfast,1,0,1,0,0,44,Online,0,0,99.1
INN06031,Neptune,12/12/2018,1,0,Buffet Breakfast,2,0,1,3,0,3,Online,0,0,81.6
INN31707,Venus,7/12/2018,2,0,Buffet Breakfast,2,0,0,4,0,0,Online,0,0,108.88
INN16366,Neptune,24/9/2017,2,0,Buffet Breakfast,0,0,0,2,0,86,Offline,0,0,105.0
INN23748,Neptune,5/1/2018,2,0,Buffet Breakfast,0,0,0,3,0,35,Offline,0,0,60.0
INN23503,Neptune,17/11/2018,2,0,Buffet Breakfast,2,0,0,2,0,37,Online,0,0,104.0
INN18591,Neptune,25/12/2018,2,1,Buffet Breakfast,2,0,2,1,0,70,Online,0,0,109.8
INN34684,Jupiter,2/7/2018,2,2,Buffet Breakfast,0,0,2,2,0,221,Online,0,0,187.0
INN34396,Neptune,6/7/2018,1,0,Buffet Breakfast,0,0,2,4,0,245,Offline,0,0,110.0
INN32536,Neptune,21/2/2018,1,0,Buffet Breakfast,1,0,1,0,0,16,Online,0,0,86.0
INN25786,Neptune,2/9/2018,2,0,Not Selected,1,0,0,1,0,34,Online,0,0,99.0
INN23869,Neptune,21/8/2017,2,0,Buffet Breakfast,0,0,2,5,0,8,Online,0,0,85.57
